ANIO FISCAL;ACTIVIDAD ECONÓMICA;TOTAL GASTOS (798);TOTAL COSTOS (797);TOTAL IMPUESTO CAUSADO (839)
2019;B081023;124916.4;142618.64;22184.16
2019;B089101;68846.1;34412.97;15046.49
2019;B089102;0;0;0
2019;B089104;186003.55;32129.46;14253.11
2019;B089105;72021.17;56787.71;5869.35
2019;B089301;1084427.47;2671626.7;24396.79
2019;B089302;1026646.9;986134.39;25580.7
2019;B089901;0;0;0
2019;B089902;121741.32;555273.05;0
2019;B089903;92423.54;122735.16;1373.89
2019;B091001;800371695.48;1627517950.84;131593524.98
2019;B091002;247030.11;672943.49;20751.43
2019;B099001;543096.32;1480287.87;55320.65
2019;B099002;3363752.38;1861475.38;28893.69
2019;B099004;138534.15;577010.79;1799.23
2019;B099005;0;0;0
2019;B099009;7218775.98;7540047.41;790655.2
2019;C101011;6796393.42;33578462.21;1078177.51
2019;C101012;16780996.84;140558067.98;746483.19
2019;C101013;147062.27;1013727.74;11555.21
2019;C101021;20357543.28;25629724.27;354653.23
2019;C101022;45851175.57;156868526.42;3350422.84
2019;C101023;406801.49;1159273.7;0
2019;C101025;953.66;75826.52;0
2019;C101026;2263094.94;2540606.7;21918.01
2019;C101029;908344.05;2410940.56;26728.18
2019;C102001;27418489.11;488765681.24;1628774.16
2019;C102002;166162370.37;1699981704.05;12996931.02
2019;C102003;373164.41;820890.9;5010.89
2019;C102004;15033080.51;173517811.78;1969643.92
2019;C102005;16280437.95;73624708.07;1841335.56
2019;C102006;16993303.67;99657919.8;1077597.57
2019;C102007;304119.81;1012557.22;28347.1
2019;C102008;93.91;0;70.64
2019;C102009;128348.58;159654.58;222.98
2019;C102010;23277405.36;126086394.94;711019.18
2019;C103011;6065557.45;11200372.01;100512.25
2019;C103012;30899160.42;94032919.3;2112134.32
2019;C103013;173696.34;345723.86;4682.41
2019;C103014;8770187.64;17157872.77;141776.48
2019;C103015;14489247.73;35710172.25;657825.49
2019;C103016;16040956.89;69070510.77;1218068.71
2019;C103017;335967.89;586394.32;7359.63
2019;C103022;104763.71;56980.47;501.8
2019;C103023;5007220.88;14030136.2;318459.68
2019;C103030;571894.86;651691.52;1938.34
2019;C104011;161699435.49;660462416.86;3929191.4
2019;C104012;282732.47;1534110.54;0
2019;C104013;50095053.29;235000885.16;1637712.19
2019;C104014;38979934.96;133878150.94;348238.07
2019;C104015;237648.86;752901.61;0
2019;C104022;992982.62;1613629.78;0
2019;C104023;0;0;0
2019;C104024;2724875.66;46826.47;0
2019;C104025;126052.37;105425.7;400.64
2019;C105001;59432204.21;232953851.22;1020973.24
2019;C105002;4749332.25;37439879.66;174875.77
2019;C105004;3965279.62;26257311.06;137542.66
2019;C105005;156895770.37;157066511.07;14198207.28
2019;C105006;9933341.86;75413167.01;641331.96
2019;C105009;27178333.51;91704728.51;1177927.19
2019;C105010;32667.15;156693.05;869.4
2019;C106111;29928539.46;67903990.19;1190348.25
2019;C106112;16568190.9;113264051.79;1376269.56
2019;C106113;5773786.91;13472955.76;211123.64
2019;C106121;5099162.4;9529839.35;346470.27
2019;C106122;35503710.88;109421073.95;4348626.98
2019;C106123;1385377.55;1555675.63;0
2019;C106201;1289958.15;837812.4;23592.8
2019;C106203;12189.94;4483.27;0
2019;C107101;72985075.66;149087092.57;5870376.28
2019;C107102;30679676.86;50713249.42;1996807.79
2019;C107103;0;165.85;4.29
2019;C107109;1145743.3;2713298.02;27995.96
2019;C107201;293367.73;1584104.47;183.25
2019;C107202;72241485.88;286126064.45;2039469.41
2019;C107203;15046.37;2082865.71;42909.79
2019;C107311;10235888.72;50130009.45;32549.11
2019;C107312;7745430.47;18646059.31;422153.53
2019;C107321;60358636.28;105776511.52;2855037.64
2019;C107322;11468.99;1517.08;0
2019;C107329;174627.98;126458.38;0
2019;C107330;1278442.57;2135938.13;28176.88
2019;C107401;24731982.58;92738480.67;1995530.01
2019;C107501;703568.5;5880823.74;26425.6
2019;C107502;91.86;0;10.91
2019;C107503;580662.43;2010897.49;45548.95
2019;C107504;7911756.43;13913244.6;325631.48
2019;C107509;903780.65;1914390.32;13094.43
2019;C107911;19055304.45;103111323.85;2606925.04
2019;C107912;1056014.36;2404781.4;106392.27
2019;C107913;1445542.74;2507003.64;18124.91
2019;C107921;9069370.85;139710763.38;1575803.72
2019;C107922;5;0;0.22
2019;C107929;47917662.64;160870337.05;3705891.93
2019;C107931;2329879.05;6855867.1;32871.61
2019;C107932;8909894.59;15549148;216189.71
2019;C107933;0;0;0
2019;C107934;7392403.07;15948687.65;2831641.91
2019;C107935;10970415.78;23926832.79;494737.63
2019;C107940;14424635.88;41747596.77;236181.67
2019;C107991;12313521.12;27257777.86;1468382.33
2019;C107992;384997.59;1680376.54;4179.12
2019;C107993;0;310;0
2019;C107994;1395040.27;1967882.21;58677.79
2019;C107999;270233243.51;614887793.27;17388809.21
2019;C108001;1179573.79;4954384.94;132447.89
2019;C108002;155653039.38;1013880479.19;23021713.04
2019;C108003;317026.33;1854576.84;39804.5
2019;C110101;19723318.25;31637578.22;893963.75
2019;C110102;1836539.73;1421078.97;112092.32
2019;C110103;7656149.2;46522907.56;2653757.71
2019;C110104;7092532.39;16940015.75;1270394.89
2019;C110105;13421498.17;17626398.34;363613.44
2019;C110201;2128031.15;3325880.76;86682.04
2019;C110202;1465315.31;6548482.15;66650.69
2019;C110203;73538.3;32981.4;635.39
2019;C110204;0;70;0
2019;C110301;92111851.16;155686240.66;34508371.54
2019;C110401;161696452.17;391262860.2;10961481.63
2019;C110402;9253903.18;22043504.16;306590.24
2019;C110403;59289.72;40905.2;0
2019;C110404;292934.44;30872.32;204.52
2019;C120001;6260900.27;19074919.6;1191459.1
2019;C131101;4352862.97;8186981.2;193431.01
2019;C131102;9167207.99;39618539.85;1108988.09
2019;C131201;7034260.41;39071152.57;382629.88
2019;C131202;1765403.49;2872422.73;67695.6
2019;C131203;40913.09;13804.17;978.48
2019;C131209;1503406.02;2338154.81;30445.98
2019;C131301;497278.64;902332.63;13300.66
2019;C131302;0;0;0
2019;C131303;1124637.44;1793582.03;25849.22
2019;C131304;1533831.32;2509711.64;54879.74
2019;C139101;2167031.29;6399755.95;155143.97
2019;C139102;0;32001;113
2019;C139201;17143805.42;50413047.43;702760.25
2019;C139202;5657193.18;11120981.72;184865.06
2019;C139203;1897077.14;16399558.34;593001.46
2019;C139205;16554.1;55203;0
2019;C139206;150418.05;364183.1;1571.35
2019;C139207;11926.26;49173.09;68.27
2019;C139209;50547.84;81201.39;361.51
2019;C139301;6457234.12;26429210.4;1086135.75
2019;C139401;1487502.22;2401679.74;58267.12
2019;C139402;1345830.73;1449443.51;6977.73
2019;C139901;1695419.44;1319110.16;25026.63
2019;C139902;0;47.59;0
2019;C139903;90985.17;0;9289.1
2019;C139905;592955.11;1651313.58;0
2019;C139906;13371290.09;57748930.15;501473.5
2019;C139907;466000.61;3463119.2;179.51
2019;C139909;1826461.89;5026625.6;72476.22
2019;C141001;28495046.55;57910516.62;1331262.37
2019;C141002;49083074.91;117279660.12;2133289.96
2019;C141003;3585809.29;5470936.81;127277.71
2019;C141004;7833443.23;19136216.13;204621.39
2019;C141005;5171837.87;11814292.01;268554.08
2019;C141006;197079.43;68714.18;101388.58
2019;C141009;26673563.19;67867972.15;1723286.05
2019;C142001;2313963.26;10013007.8;103824.38
2019;C142002;251582.62;90482.16;2740.59
2019;C142004;516511.55;1358659.92;607.21
2019;C143001;2978041.57;9726801.39;242567.52
2019;C143002;4817771.81;16119769.66;472907.76
2019;C151101;163119.34;683175.96;4465.29
2019;C151102;1371998.93;1858891.26;9267.47
2019;C151201;645498.53;2035858.19;52459.63
2019;C151202;0;0;0
2019;C151209;933501.91;5093941;91878.7
2019;C152001;14982263.35;37841841.18;404191.79
2019;C152002;1828745.26;7572491.48;67607.34
2019;C161001;2160450.18;8492830.54;125551.7
2019;C161002;248215.56;700642.1;3440.6
2019;C161003;77114.46;788771.56;13521.49
2019;C161009;346352.05;1759959.67;9111.04
2019;C162101;43716253.21;220785185.29;4453178.89
2019;C162102;0;0;0
2019;C162201;2535159.16;8032558.52;111988.2
2019;C162202;5208988.57;19932422.89;412091.11
2019;C162203;799690.81;742503.29;9369.1
2019;C162204;30953.37;26978.92;0
2019;C162301;891853.51;4123217.99;32913.42
2019;C162302;1899599.19;9971066.16;77232.14
2019;C162303;0;0;0
2019;C162911;24201.37;401826.92;5125.18
2019;C162914;149708.11;222882.14;0
2019;C162915;20837.35;9338.61;0
2019;C162918;596635.94;1240265.66;14404.92
2019;C162919;1690190.47;6002913.07;139413.34
2019;C162923;155371.48;657566.74;11358.64
2019;C162930;80;0;0
2019;C170103;50237185.72;313371804.58;10659074.99
2019;C170110;27696.93;45077.18;0
2019;C170112;620026.61;4071080.28;26313.81
2019;C170113;14504597.45;78936689.26;164320.58
2019;C170201;36245195.13;213708004.76;2402223.32
2019;C170202;15493567.79;96711995.79;2464384.41
2019;C170203;26537562.34;124523860.5;1251430.95
2019;C170204;11110.34;69277.24;2380.28
2019;C170911;112740014.33;257985605.04;10869566.93
2019;C170912;1528802;5195299.77;18035.57
2019;C170913;44385.65;420963.06;0
2019;C170915;1599850.81;2070612.71;52893.36
2019;C170921;59610.53;216843.59;5541.96
2019;C170923;3550510.75;16058192.97;401473.25
2019;C170924;8750110.15;34889186.4;725436.95
2019;C170925;5457237.01;21041748.06;639037.9
2019;C170929;11382543.12;33160292;618928.46
2019;C181101;17612765.27;21923484.97;36403.46
2019;C181102;4554706.21;12775183.91;338076.51
2019;C181103;203580.57;0;0
2019;C181104;16529202.99;27361939.7;539294.27
2019;C181105;643.34;16656.73;0
2019;C181106;3464160.52;7059288.68;142281.9
2019;C181201;53027104.02;175150043.18;2443110.56
2019;C181202;674115.18;806788.31;13246.14
2019;C181203;392140.39;229695.3;10755.96
2019;C181204;0;0;0
2019;C181205;340676.96;200820.69;2739.87
2019;C181206;1793.64;157785.14;2493.04
2019;C181207;21574.96;41154.89;775.45
2019;C181209;1879534.56;2643580.52;81808.59
2019;C182001;0;0;0
2019;C182002;154280.28;0;1434.12
2019;C182003;1448891.22;5119346.03;154059.25
2019;C191001;0;0;0
2019;C192001;1999596.37;1889350.03;0
2019;C192002;38942468.81;267168400.87;2144751.18
2019;C192003;3373119.7;7099813.06;121087.17
2019;C192004;8267.56;7620.81;11.89
2019;C192005;0;0;0
2019;C192006;10634711.62;11104814.89;630218.5
2019;C192009;4283.54;0;0
2019;C201111;30708782.9;50497646.63;466437.23
2019;C201112;398456.99;1406382.78;18703.58
2019;C201113;4739364.68;10674025.93;249071.58
2019;C201119;2072579.34;10908551.3;250426.08
2019;C201121;1663762.25;4197689.85;77393.08
2019;C201122;0;0;0
2019;C201125;138190.12;0;0
2019;C201127;27792.99;37917.72;53.89
2019;C201129;127623.11;78595.41;3351.92
2019;C201130;3259199.99;1059881.93;146121.98
2019;C201191;3195455.91;11010522.09;384597.75
2019;C201193;120;0;0
2019;C201194;0;0;0
2019;C201198;29371820.61;77458204.23;1893291.55
2019;C201201;3257756.28;10788196.59;227682.02
2019;C201203;24014.12;70039.25;162.63
2019;C201204;233162.76;699326.46;10685.09
2019;C201311;70850137.64;317623184.51;10027905.94
2019;C201312;0;0;0
2019;C201313;3174286.18;6143381.23;738616.64
2019;C201321;663001.17;1446041.95;18206.31
2019;C201323;314250.51;1332286.14;26834.72
2019;C201330;218393.49;273037.73;17433.28
2019;C202101;4076253.91;6114197.58;219698.45
2019;C202102;579796.49;1327562.84;32966.75
2019;C202103;8910318.75;21690388.34;164906.12
2019;C202109;19049478.24;52446527.87;1020593.99
2019;C202201;57951821.01;168126373.07;4941208.42
2019;C202203;0;1508.28;0
2019;C202204;3795422.8;7816164.98;24840.78
2019;C202205;148622.12;176613.68;0
2019;C202206;16258.6;11436.85;0
2019;C202311;12121806.04;19870619.78;292135.6
2019;C202312;18676712.55;38740705.08;1345633.39
2019;C202321;9778103.99;20978410.54;231787.11
2019;C202322;115803.08;654056.08;1539.98
2019;C202331;178280089.86;151874663.47;11310924.62
2019;C202332;10666.08;0;0
2019;C202339;4230722.62;4017518.47;20967.53
2019;C202340;523890.51;3015711.03;0
2019;C202911;190180.31;279666.36;2608.95
2019;C202912;15822089.84;22345522.59;2652210.85
2019;C202913;11973086.74;52249056.7;915566.92
2019;C202915;814691.98;676381.86;9513.11
2019;C202916;7131528.11;27301173.9;1312745.98
2019;C202920;390438;164208.89;261.83
2019;C202991;4858161.38;18357325.21;1392317.52
2019;C202993;71186.17;473307.7;1978.74
2019;C202994;2384877.77;1997580.64;56685.07
2019;C202999;145300.71;507827.04;10062.92
2019;C210001;177720515.6;338633053.03;11354108.27
2019;C210003;7196.04;42218.63;309.74
2019;C210004;100533.02;4449923.93;5679.41
2019;C210005;14888638.43;19785941.5;904062.16
2019;C210006;1298531.78;580245.43;14539.19
2019;C221101;30020942.66;128934223.55;2316092.98
2019;C221102;198727.38;336089.74;11186.96
2019;C221103;3748094.57;11746383.13;377575.56
2019;C221901;2334216.35;7313967.27;61877.63
2019;C221903;44136.03;123726.48;144.49
2019;C221904;255.95;6590.98;59.54
2019;C221905;230840.72;249677.89;28094.79
2019;C221906;120228.46;164967.23;0
2019;C221909;3950136.32;11301030.7;226937.67
2019;C222011;9461686.7;24938649.17;504970.21
2019;C222012;8575945.01;39244678.03;345082.04
2019;C222021;21931502.41;80604692.84;4215568.04
2019;C222022;807532.89;1848845.6;88911.18
2019;C222023;964864.67;1155945.25;10740.2
2019;C222024;106560973.13;339509129.31;5915230.38
2019;C222030;277021.02;938924.55;2246.14
2019;C222091;43395178.36;246961444.61;3971313.68
2019;C222092;1765060.05;4820586.37;30887.4
2019;C222093;2399233.17;5501170.17;61107.99
2019;C222094;588543.27;906683.69;114.53
2019;C222095;4718.8;5490.16;0
2019;C222096;0;0;0
2019;C222097;41124.05;66580.78;3.14
2019;C222099;1324265.46;9297340.96;358986.12
2019;C231011;9855017.56;29422160.93;797504.51
2019;C231012;669740.09;988490.35;25712.76
2019;C231013;633391.44;940812.36;4111.43
2019;C231021;3490627.24;40040977.62;3128521.07
2019;C231022;51239.45;37255.41;0
2019;C231023;1721158.35;4772722;145935.96
2019;C231024;127731.17;233958.01;757.22
2019;C231027;802671.05;2940557.68;86623.98
2019;C231029;0;0;0
2019;C231030;0;0;0
2019;C239101;16450177.51;49199301.54;303375.74
2019;C239109;337565.02;341503.64;12487.09
2019;C239201;4081608.84;22992843.91;108352.58
2019;C239202;44756953.04;101113341.32;1953792.34
2019;C239203;17725166.32;49937917.75;35927.81
2019;C239204;16.97;0;0
2019;C239302;767212.03;342892.24;10934.29
2019;C239303;560551.3;2102005.57;13854.78
2019;C239304;1375645.18;2832657.2;61931.36
2019;C239305;0;0;0
2019;C239306;0;0;0
2019;C239401;60283290.68;275736221.81;32467059.38
2019;C239402;2331742.56;3411010.27;43869.59
2019;C239501;25701241.84;70633020.36;1625209.08
2019;C239502;3675429.84;524127.67;91851.53
2019;C239503;1837291.53;1882563.49;0
2019;C239504;25521046.38;84043827.51;3449599.9
2019;C239506;1862344.62;7246993.5;33991.08
2019;C239509;479488.95;1078825.56;13340.54
2019;C239601;4447486.06;2240705.53;139601.56
2019;C239901;192716.92;80310.65;1558.26
2019;C239902;218516.34;1048339.83;136.98
2019;C239904;13599473.21;34054294.08;805956.85
2019;C239906;428361.83;153835.51;3396.62
2019;C239907;12265.12;129341.85;896.85
2019;C241011;28003140.38;77212164.99;39053.53
2019;C241012;0;0;0
2019;C241013;139215962.86;614248602.41;4273011.41
2019;C241015;21681.56;24848.59;55.91
2019;C241021;7164775.39;48826136.6;627278.8
2019;C241022;70440.39;1176395.42;0
2019;C241023;7857053.11;4564232.19;19967.04
2019;C241024;7237747.31;31390141.41;623469.53
2019;C241025;1112622.79;3147846.56;45946.2
2019;C241029;7679475.47;37197737.11;297109.55
2019;C241030;56606.93;123166.37;0
2019;C242011;3342811.35;7799475.06;56404.68
2019;C242013;130777.65;521021.75;4578.22
2019;C242021;539865.95;3195494.87;293.66
2019;C242022;166840.93;100590.39;797.45
2019;C242023;7867735.5;114010910.34;686345.37
2019;C242024;2520678.98;4388046.84;106915.32
2019;C242025;20302700.03;104244690.54;903931.9
2019;C242026;573241.06;1219348.32;67405.78
2019;C242030;173894.92;46104.13;297.23
2019;C243101;532.76;0;0
2019;C243102;1437277.35;2168822.48;24961.66
2019;C243103;0;0;0
2019;C243201;549363.24;887424.1;12896.49
2019;C243202;566987.31;0;12248.85
2019;C251101;11618419.17;42133993.42;741866.75
2019;C251102;263578.29;475015.13;10308.34
2019;C251103;8066114.28;25295445.14;232737.57
2019;C251104;717005.87;1247450.5;19018.14
2019;C251105;20014006.67;117471483.68;1055067.2
2019;C251201;5089997.17;16443245.98;180454.76
2019;C251202;1271524.51;6692823.95;351655.18
2019;C251203;326344.76;959859.01;21003.29
2019;C251204;831565.38;972704.51;32429.81
2019;C251301;1108917.33;1894371.59;40611.85
2019;C251303;52374.82;59606.07;0
2019;C251304;173203.66;138178.51;5798.65
2019;C252002;980278.23;10025441.02;0
2019;C252005;0;0;0
2019;C259100;36148479.55;156318186.93;4010204.85
2019;C259201;3177651.66;8350037.73;104859.93
2019;C259202;1088059.09;4386383.48;157149.8
2019;C259203;796015.81;728995.08;2878.89
2019;C259204;3468709.22;6770743.63;99546.95
2019;C259311;3860643.08;19183683.96;1090301.63
2019;C259312;185223.42;11822.57;0
2019;C259321;32576.9;148720.8;626.79
2019;C259325;2159181.96;4686881.66;87654.46
2019;C259326;257764.67;1673251.87;5636.39
2019;C259911;14970633.5;45782952.82;1084265.35
2019;C259912;13502382.13;90890141.43;1210767.88
2019;C259913;207195.91;484956.4;1723.37
2019;C259915;1720363.68;3623032.45;38961.12
2019;C259916;276122.55;905229.35;14762.75
2019;C259918;170001.24;474905.86;10047.74
2019;C259921;1532829.48;7411392.29;231880.43
2019;C259930;866843.07;3383861.97;68828.45
2019;C259993;1089043.19;1905463.3;54577.38
2019;C259995;1311120.1;781173.17;1609.99
2019;C259996;640360.43;1893144.45;72776.69
2019;C259999;1300292.14;13747360.67;224614.18
2019;C261011;335260.26;11089994.23;14841.98
2019;C261020;0;0;0
2019;C261091;887561.06;944712.31;145769.85
2019;C261094;682405.49;4192414.2;0
2019;C262001;708055.36;1964615.52;19182.68
2019;C262002;274.03;0;2.99
2019;C262006;39124.57;198.44;664.09
2019;C262009;118223.02;435242.99;7352.32
2019;C263002;0;0;0
2019;C263003;0;0;0
2019;C263004;0;0;0
2019;C263005;370020.66;0;4410.73
2019;C263006;1804176.73;1108281.31;49258.71
2019;C263009;3004373.21;8573244.3;167974.7
2019;C264001;589589.11;1129939.16;0
2019;C264002;11727284.47;50413301.95;710108.39
2019;C264003;0;0;0
2019;C264004;20822.6;13525.01;475.5
2019;C264005;4666884.02;2946998.69;69014.2
2019;C264008;11.08;0;1.96
2019;C264009;269916.22;124845.31;18036.02
2019;C265115;478954.34;609609.69;40899.76
2019;C265117;0;3690.78;0
2019;C265118;237554.68;173213.25;6892.75
2019;C265121;18223.97;1752.6;0
2019;C265122;200887.33;40528.34;213.27
2019;C265123;0;0;0
2019;C265128;0;0;0
2019;C265129;159625.84;107477.68;1856.89
2019;C265130;504380.23;1034643.28;4340.28
2019;C265131;627.59;101485.23;797.93
2019;C265139;119818.86;120390.34;4508.36
2019;C265140;464381.24;4209.97;7971
2019;C265201;0;2967.84;0
2019;C265203;71352.55;0;330.61
2019;C266001;0;0;0
2019;C266002;21549.09;27958.59;495.43
2019;C267011;82529.83;97616.82;15736.64
2019;C267015;0;0;0
2019;C267023;0;0;0
2019;C267024;91535.92;295783.07;3933.81
2019;C267025;52920.48;1253.36;0
2019;C271011;3298654.89;19506978.88;496469.81
2019;C271013;2753182.09;7880269.55;184604.44
2019;C271015;82315.85;83924.74;728.9
2019;C271021;1078.85;15655.69;3609.58
2019;C271022;2289856.86;8546512.09;150534.56
2019;C271023;0;0;0
2019;C271024;6307290.42;34116754.1;297436.99
2019;C271030;18462310.24;14402124.67;769491.38
2019;C272001;8712147.68;28633192.55;427354.45
2019;C272002;179950.24;1333072.62;72840.81
2019;C273101;2222859.58;21541373.89;33351.13
2019;C273201;12023156.67;63666645;349479.66
2019;C273301;9720559.8;55415565.23;743230.79
2019;C273303;3579.52;1803.67;292.67
2019;C273304;0;9000;124.35
2019;C273309;1015654.15;2724841.43;34382.24
2019;C274001;61.4;0;0
2019;C274002;2231491.49;7149887.14;227591.05
2019;C274004;564519.95;989423.63;5763.5
2019;C274006;4495823.96;5310158.03;193056.57
2019;C275001;10403228.62;42617503.17;0
2019;C275002;80873862.11;292811402.35;4334956.03
2019;C275003;369305.29;555984.14;8845.99
2019;C279011;105796.62;129897.38;0
2019;C279012;503887.42;1258274.25;18486.72
2019;C279013;114217.63;69853.78;159.44
2019;C279015;1827153.52;1129310.3;94443.47
2019;C279016;10254.43;1981.76;0
2019;C279019;945411.61;1550929.77;38642.56
2019;C281101;46176.05;0;198.16
2019;C281103;229282.35;170607.33;0
2019;C281104;3754774.87;3379291.42;55450.87
